NC_002333.2	NC_012920.1	80.952	315	60	0	7037	7981	6516	7460	0.0	660
NC_002333.2	NC_012920.1	76.923	286	66	0	9678	10535	9150	10007	0.0	561
NC_002333.2	NC_012920.1	66.877	317	105	0	3827	4777	3313	4263	0.0	505
NC_002333.2	NC_012920.1	73.246	228	61	0	15308	15991	14747	15430	0.0	445
NC_002333.2	NC_012920.1	69.608	204	62	0	11857	12468	11315	11926	0.0	334
NC_002333.2	NC_012920.1	63.761	218	79	0	7947	7294	7426	6773	0.0	301
NC_002333.2	NC_012920.1	71.859	199	56	0	7233	6637	6712	6116	0.0	289
NC_002333.2	NC_012920.1	50.400	250	124	0	5065	5814	4542	5291	0.0	284
NC_002333.2	NC_012920.1	69.281	153	47	0	13782	14240	13219	13677	0.0	255
NC_002333.2	NC_012920.1	66.912	136	45	0	8382	8789	7838	8245	0.0	251
NC_002333.2	NC_012920.1	59.825	229	92	0	16005	15319	15444	14758	0.0	246
NC_002333.2	NC_012920.1	66.667	135	45	0	16058	16462	15497	15901	0.0	242
NC_002333.2	NC_012920.1	54.419	215	98	0	8773	8129	8229	7585	0.0	211
NC_002333.2	NC_012920.1	63.793	116	42	0	10048	9701	9520	9173	0.0	168
NC_002333.2	NC_012920.1	61.538	130	50	0	10516	10127	9988	9599	0.0	161
NC_002333.2	NC_012920.1	42.920	226	129	0	7144	7821	6623	7300	0.0	155
NC_002333.2	NC_012920.1	70.000	80	24	0	13290	13529	12730	12969	0.0	146
NC_002333.2	NC_012920.1	46.715	137	73	0	7390	6980	6869	6459	0.0	144
NC_002333.2	NC_012920.1	89.231	65	7	0	6776	6970	6255	6449	0.0	142
NC_002333.2	NC_012920.1	59.140	93	38	0	10659	10937	10125	10403	0.0	141
NC_002333.2	NC_012920.1	40.670	209	124	0	15307	15933	14746	15372	0.0	133
NC_002333.2	NC_012920.1	55.208	96	43	0	9166	9453	8638	8925	0.0	133
NC_002333.2	NC_012920.1	67.105	76	25	0	11530	11757	10988	11215	0.0	131
NC_002333.2	NC_012920.1	47.581	124	65	0	11021	11392	10482	10853	0.0	122
NC_002333.2	NC_012920.1	50.746	134	66	0	12467	12066	11925	11524	0.0	122
NC_002333.2	NC_012920.1	69.880	83	25	0	2951	3199	2488	2736	0.0	121
NC_002333.2	NC_012920.1	67.073	82	27	0	3199	2954	2736	2491	0.0	120
NC_002333.2	NC_012920.1	77.419	62	14	0	13969	13784	13406	13221	0.0	117
NC_002333.2	NC_012920.1	73.846	65	17	0	13533	13727	12970	13164	0.0	117
NC_002333.2	NC_012920.1	53.982	113	52	0	16383	16045	15822	15484	0.0	115
NC_002333.2	NC_012920.1	65.854	82	28	0	2955	3200	2492	2737	0.0	113
NC_002333.2	NC_012920.1	66.667	69	23	0	8124	8330	7580	7786	0.0	111
