NC_001416.1	NC_042057.1	99.636	1647	6	0	43299	48239	14877	19817	0.0	3795
NC_001416.1	NC_042057.1	100.000	1466	0	0	418	4815	20497	24894	0.0	3315
NC_001416.1	NC_042057.1	100.000	1262	0	0	15184	18969	35264	39049	0.0	2933
NC_001416.1	NC_042057.1	99.827	1154	2	0	132	3593	20211	23672	0.0	2796
NC_001416.1	NC_042057.1	99.914	1165	1	0	30062	33556	6788	10282	0.0	2685
NC_001416.1	NC_042057.1	100.000	1156	0	0	20142	16675	40222	36755	0.0	2562
NC_001416.1	NC_042057.1	99.803	1016	2	0	31324	34371	8050	11097	0.0	2390
NC_001416.1	NC_042057.1	100.000	971	0	0	6400	9312	26479	29391	0.0	2338
NC_001416.1	NC_042057.1	99.788	945	2	0	33402	30568	10128	7294	0.0	2242
NC_001416.1	NC_042057.1	100.000	970	0	0	28878	31787	5604	8513	0.0	2236
NC_001416.1	NC_042057.1	100.000	921	0	0	2900	138	22979	20217	0.0	2183
NC_001416.1	NC_042057.1	99.884	862	1	0	46174	43589	17752	15167	0.0	1991
NC_001416.1	NC_042057.1	100.000	854	0	0	30531	27970	7257	4696	0.0	1957
NC_001416.1	NC_042057.1	99.876	808	1	0	34267	31844	10993	8570	0.0	1946
NC_001416.1	NC_042057.1	100.000	837	0	0	6611	9121	26690	29200	0.0	1910
NC_001416.1	NC_042057.1	100.000	853	0	0	31786	29228	8512	5954	0.0	1908
NC_001416.1	NC_042057.1	99.751	802	2	0	43774	46179	15352	17757	0.0	1839
NC_001416.1	NC_042057.1	99.737	761	2	0	45581	43299	17159	14877	0.0	1771
NC_001416.1	NC_042057.1	99.469	754	4	0	46240	48501	17818	20079	0.0	1729
NC_001416.1	NC_042057.1	100.000	730	0	0	20234	18045	40314	38125	0.0	1696
NC_001416.1	NC_042057.1	100.000	721	0	0	11326	9164	31405	29243	0.0	1695
NC_001416.1	NC_042057.1	100.000	698	0	0	4098	2005	24177	22084	0.0	1673
NC_001416.1	NC_042057.1	100.000	714	0	0	8325	10466	28404	30545	0.0	1639
NC_001416.1	NC_042057.1	100.000	691	0	0	17943	20015	38023	40095	0.0	1603
NC_001416.1	NC_042057.1	99.683	630	2	0	48256	46367	19834	17945	0.0	1507
NC_001416.1	NC_042057.1	99.844	639	1	0	31574	29658	8300	6384	0.0	1498
NC_001416.1	NC_042057.1	99.694	653	2	0	46298	48256	17876	19834	0.0	1443
NC_001416.1	NC_042057.1	100.000	602	0	0	13715	11910	33794	31989	0.0	1419
NC_001416.1	NC_042057.1	100.000	588	0	0	5413	3650	25492	23729	0.0	1370
NC_001416.1	NC_042057.1	100.000	566	0	0	3654	5351	23733	25430	0.0	1347
NC_001416.1	NC_042057.1	100.000	550	0	0	29621	27972	6347	4698	0.0	1318
NC_001416.1	NC_042057.1	100.000	544	0	0	5991	7622	26070	27701	0.0	1308
NC_001416.1	NC_042057.1	100.000	561	0	0	14265	12583	34344	32662	0.0	1280
NC_001416.1	NC_042057.1	100.000	514	0	0	12266	13807	32345	33886	0.0	1217
NC_001416.1	NC_042057.1	100.000	454	0	0	16000	14639	36080	34719	0.0	1169
NC_001416.1	NC_042057.1	99.790	477	1	0	44042	45472	15620	17050	0.0	1136
NC_001416.1	NC_042057.1	100.000	494	0	0	3872	5353	23951	25432	0.0	1128
NC_001416.1	NC_042057.1	100.000	452	0	0	14640	15995	34720	36075	0.0	1121
NC_001416.1	NC_042057.1	100.000	454	0	0	14266	12905	34345	32984	0.0	1118
NC_001416.1	NC_042057.1	100.000	482	0	0	16614	15169	36694	35249	0.0	1095
NC_001416.1	NC_042057.1	99.782	458	1	0	32999	31626	9725	8352	0.0	1062
NC_001416.1	NC_042057.1	99.543	438	2	0	27408	26095	42610	41297	0.0	1054
NC_001416.1	NC_042057.1	99.156	474	4	0	47270	45849	18848	17427	0.0	1015
NC_001416.1	NC_042057.1	100.000	421	0	0	9266	10528	29345	30607	0.0	1007
NC_001416.1	NC_042057.1	99.523	419	2	0	45297	44041	16875	15619	0.0	999
NC_001416.1	NC_042057.1	100.000	431	0	0	28603	29895	5329	6621	0.0	997
NC_001416.1	NC_042057.1	100.000	463	0	0	18353	19741	38433	39821	0.0	994
NC_001416.1	NC_042057.1	100.000	440	0	0	10796	9477	30875	29556	0.0	982
NC_001416.1	NC_042057.1	100.000	418	0	0	18388	17135	38468	37215	0.0	969
NC_001416.1	NC_042057.1	100.000	424	0	0	1968	697	22047	20776	0.0	967
NC_001416.1	NC_042057.1	100.000	399	0	0	2405	3601	22484	23680	0.0	959
NC_001416.1	NC_042057.1	100.000	402	0	0	39294	40499	13678	14883	0.0	950
NC_001416.1	NC_042057.1	99.259	405	3	0	29176	27962	5902	4688	0.0	939
NC_001416.1	NC_042057.1	100.000	393	0	0	16062	17240	36142	37320	0.0	911
NC_001416.1	NC_042057.1	100.000	384	0	0	13027	14178	33106	34257	0.0	909
